急公好施 pos
跌脚搥胸 neg
要言妙道 pos
风雨时若 pos
大显身手 pos
鄙吝复萌 neg
周穷卹匮 pos
困心衡虑 neg
平等互利 pos
行若狗彘 neg
绵力薄材 neg
足蹈手舞 pos
凤采鸾章 pos
天下无敌 pos
中原逐鹿 pos
拔新领异 pos
革旧从新 pos
左萦右拂 pos
进贤屏恶 pos
鸾跂鸿惊 pos
思深忧远 neg
借刀杀人 neg
令人信服 pos
放虎自卫 neg
邪魔歪道 neg
郢匠挥斤 pos
沁人心脾 pos
骇人闻听 neg
龟玉毁椟 neg
目使颐令 neg
老成练达 neg
阿尊事贵 neg
待贾而沽 pos
跋前踬后 neg
不失毫厘 pos
添盐着醋 neg
打小算盘 neg
目不暇接 pos
桃李成蹊 pos
饭坑酒囊 neg
乾净利落 pos
爱财如命 neg
春色满园 pos
实用主义 neg
沽名干誉 neg
鼓腹而游 neg
碧鬟红袖 pos
光可鉴人 pos
谨终如始 pos
红花绿柳 pos
质次价高 neg
天作之合 pos
漆身吞炭 pos
飞言醋语 neg
笔下超生 pos
人才出众 pos
阿党比周 neg
强权政治 neg
满腹诗书 pos
踏故習常 neg
鸮心鸝舌 neg
领异标新 pos
巧同造化 pos
黄雀衔环 pos
大路椎轮 pos
多情善感 neg
五行并下 pos
鬼迷心窍 neg
愣头儿青 neg
攻疾防患 pos
违天逆理 neg
陈腐不堪 neg
化险为夷 pos
河门海口 neg
顽梗不化 neg
狼前虎后 neg
党坚势盛 pos
引商刻角 pos
笨手笨脚 neg
古道热肠 pos
凭几据杖 neg
鉴貌辨色 neg
井然有条 pos
撩火加油 neg
一蛇两头 neg
昂首阔步 pos
搔头弄姿 neg
澹泊寡欲 pos
抱瓮出灌 neg
绰约多姿 pos
管窥蠡测 neg
进道若退 neg
有征无战 pos
污泥浊水 neg
捐生殉国 pos
名副其实 pos
冻浦鱼惊 pos
妙算神机 pos
争权夺利 neg
失惊倒怪 neg
兹事体大 pos
一掷千金 neg
拙嘴笨腮 neg
言过其实 neg
遇人不淑 neg
鸡骨支床 pos
一哄而起 neg
踌躇满志 pos
鹊笑鸠舞 pos
眼光短浅 neg
胡作乱为 neg
好自为之 neg
背义负恩 neg
羞与为伍 neg
昏头昏脑 neg
砥节厉行 pos
超尘拔俗 pos
添枝接叶 neg
郢人斫垩 pos
论德使能 pos
人丁兴旺 pos
食少事繁 pos
长篇累牍 neg
嘟嘟囔囔 neg
当机立断 pos
俯首帖耳 neg
通同作弊 neg
与民同乐 pos
远谋深算 pos
缩头缩尾 neg
偷声细气 neg
恐后争先 neg
进退无所 neg
钩深致远 pos
呼天唤地 neg
飞扬跋扈 neg
青蝇吊客 neg
视如陌路 neg
追风逐日 pos
浞訾栗斯 neg
救危排险 pos
各有千秋 pos
男盗女娼 neg
轻怜痛惜 pos
折冲之臣 pos
惊采绝艳 pos
相亲相爱 pos
不无裨益 pos
深中隐厚 pos
饱食终日 neg
败国亡家 neg
帷灯匣剑 neg
食物中毒 neg
国士无双 pos
体贴入妙 pos
赏功罚罪 pos
面面相窥 neg
日理万机 pos
相依为命 pos
独行其是 neg
舞爪张牙 neg
语出月胁 pos
屈节辱命 neg
天方夜谭 neg
和而不同 pos
偷合苟容 neg
硁砭之愚 neg
逶迤退食 pos
五言长城 pos
卖官贩爵 neg
外宽内深 neg
心不在焉 neg
没头没脸 neg
仪表堂堂 pos
后患无穷 neg
假虎张威 neg
道同契合 pos
广见洽闻 pos
惊慌失色 neg
舍生取义 pos
推波作浪 neg
开山祖师 pos
险象环生 neg
披露腹心 pos
墙头马上 pos
有名无实 neg
丝思发怨 pos
枕籍经史 pos
谩天谩地 neg
调嘴弄舌 neg
捉襟露肘 neg
大杀风景 neg
气势磅礴 pos
望而生畏 neg
面谩腹诽 neg
以貌取人 neg
威风八面 pos
生灵涂炭 neg
丑态百出 neg
以意为之 neg
白骨露野 neg
舍生存义 pos
戴天蹐地 pos
敛锷韬光 pos
未明求衣 pos
惊群动众 neg
鬼吒狼嚎 neg
救火扬沸 pos
惊喜交集 pos
不直一文 neg
厉行节约 pos
意气扬扬 pos
汤去三面 pos
老谋深算 neg
目无全牛 pos
除旧布新 pos
枉道事人 neg
惨无天日 neg
延颈举踵 neg
足尺加二 neg
黔突暖席 neg
饶有余韵 pos
遗臭万年 neg
露胆披肝 pos
横行不法 neg
封胡羯末 neg
拒人千里 neg
剑及屦及 pos
禽兽不如 neg
牵丝攀藤 neg
不劣方头 neg
坐以待旦 pos
一蹶不振 neg
明明白白 pos
管窥筐举 neg
抓破脸皮 neg
沿波讨源 pos
久经考验 pos
一清二白 pos
一介不取 pos
一琴一鹤 pos
绰绰有余 pos
食生不化 neg
露纂雪钞 pos
乐乐陶陶 pos
芝焚蕙叹 pos
引狼拒虎 neg
应答如流 pos
不分皂白 neg
分金掰两 neg
家破人亡 neg
死别生离 neg
画栋雕梁 pos
令人恶心 neg
辨物居方 pos
通儒达识 pos
坐地自划 neg
降心下气 pos
不栉进士 pos
使性摜气 neg
花花搭搭 neg
无边风月 pos
木梗之患 neg
日升月恒 pos
用管窥天 neg
丰功懿德 pos
草草收兵 neg
敲金击石 pos
铁树开华 pos
铜筋铁骨 pos
空洞无物 neg
石赤不夺 pos
中心摇摇 neg
攀龙讬凤 neg
随声趋和 neg
心烦技痒 pos
悠闲自在 pos
逢人说项 pos
泛泛而谈 neg
温衾扇枕 pos
唾壶击缺 neg
相忘形骸 pos
枝繁叶茂 pos
艴然不悦 neg
流落风尘 neg
扫眉才子 pos
劳而无功 neg
鬻宠擅权 neg
浑金璞玉 pos
投畀豺虎 neg
历井扪天 pos
映雪囊萤 pos
掩目捕雀 neg
无可挑剔 pos
纳履踵决 neg
各奔前程 pos
截铁斩钉 pos
满腔热忱 pos
黼国黻家 pos
无懈可击 pos
孤孤单单 neg
识才尊贤 pos
矢志不渝 pos
河清海晏 pos
引狗入寨 neg
开眉展眼 pos
渊渟岳峙 pos
唯唯连声 neg
铭记镂骨 pos
堪称第一 pos
从善如登 pos
尽忠报国 pos
咏月嘲风 neg
连枝带叶 pos
傲世轻物 neg
洗雪逋负 neg
根深本固 pos
小己得失 neg
静言庸违 neg
经始大业 pos
喏喏连声 neg
丢三忘四 neg
cool pos
市井之徒 neg
澡垢索疵 neg
万事亨通 pos
兽困则噬 neg
怡然自得 pos
昙花一现 neg
万民涂炭 neg
含含混混 neg
风恬月朗 pos
日下无双 pos
软谈丽语 pos
哜哜嘈嘈 neg
深受感动 pos
位极人臣 pos
欺天罔地 neg
斤斤计较 neg
进退首鼠 neg
贫而乐道 pos
文武兼备 pos
棒打鸳鸯 neg
大题小做 neg
分外妖娆 pos
不以为意 neg
寓意深刻 pos
宋才潘面 pos
鬼哭神号 neg
莫名其妙 neg
暗室不欺 pos
刚正不阿 pos
打铁趁热 pos
鸿笔丽藻 pos
相去无几 pos
目不转睛 pos
魏紫姚黄 pos
楚楚动人 pos
及时行乐 neg
日暖风恬 pos
麦秀两岐 pos
事半功百 pos
因小失大 neg
暗弱无断 neg
靦颜事仇 neg
书香门户 pos
诡言浮说 neg
名列前茅 pos
伐功矜能 neg
鼓舞人心 pos
共贯同条 pos
狼子野心 neg
降心顺俗 neg
狐朋狗党 neg
进退无依 neg
贿货公行 neg
当面错过 neg
逐风追电 pos
文献之家 pos
拾人牙慧 neg
狼心狗行 neg
洗手奉公 pos
年丰时稔 pos
爱人好士 pos
清晰明了 pos
高自位置 pos
说长道短 neg
无偏无陂 pos
鱼沉雁落 pos
合胆同心 pos
再作冯妇 pos
瞎子摸象 neg
庸人自扰 neg
马去马归 neg
铁画银钩 pos
叫苦不迭 neg
刮野扫地 neg
口角生风 pos
引类呼朋 neg
不挠不折 pos
剖肝沥胆 pos
论黄数白 neg
鸣凤朝阳 pos
明眸皓齿 pos
身手不凡 pos
杼柚其空 neg
火上加油 neg
趋炎附势 neg
犬牙交错 neg
驱霆策电 pos
贤妻良母 pos
摘埴索涂 neg
刳精鉥心 pos
沅芷湘兰 pos
如履如临 pos
摇唇鼓舌 neg
自命清高 neg
气决泉达 pos
乐山乐水 pos
落魄江湖 neg
衙官屈宋 pos
败材伤锦 neg
过街老鼠 neg
琴瑟之好 pos
震聋发聩 pos
赏罚不当 neg
神譁鬼叫 neg
函盖充周 pos
欢忭鼓舞 pos
心术不端 neg
因时制宜 pos
斗筲之人 neg
水泄不通 neg
狼烟大话 neg
撑门柱户 pos
讬诸空言 neg
高才捷足 pos
敲骨榨髓 neg
治丝而棼 neg
旋律优美 pos
闲云野鹤 pos
百辞莫辩 neg
崟崎磊落 pos
北辰星拱 pos
不可或缺 pos
执法必严 pos
狼狈万状 neg
凡才浅识 neg
合情合理 pos
锦瑟年华 pos
明珠暗投 neg
点头哈腰 neg
同心一意 pos
文人相轻 neg
百炼之钢 pos
吉网罗钳 neg
急中生智 pos
瓦解冰销 neg
心贯白日 pos
音调优美 pos
杵臼之交 pos
顺水人情 neg
断齑塊粥 pos
怀才抱器 pos
璧坐玑驰 pos
快人快事 pos
曲学阿世 neg
铁案如山 pos
海阔天高 neg
因人制宜 pos
不识之无 neg
咫尺之功 neg
横眉立眼 neg
重气轻生 neg
腹载五车 pos
享乐在后 pos
齐天洪福 pos
无米之炊 neg
六神不安 neg
择地而蹈 pos
脱口而出 pos
拉朽摧枯 pos
天开图画 pos
谭天说地 pos
好说话儿 pos
爱日惜力 pos
被褐怀玉 pos
龙吟虎啸 pos
路柳墙花 neg
削铁如泥 pos
正正堂堂 pos
通文调武 pos
气冲斗牛 neg
精耕细作 pos
酩酊大醉 neg
江郎才掩 neg
拿班做势 neg
陆离斑驳 pos
瞒天过海 neg
安老怀少 pos
鬼魅伎俩 neg
大马金刀 pos
闳侈不经 neg
弥天大罪 neg
独弦哀歌 neg
郢书燕说 neg
昂头阔步 pos
前仆后踣 pos
枕戈寝甲 pos
福齐南山 pos
孜孜无倦 pos
十世同堂 pos
捉襟见肘 neg
天府之国 pos
人命危浅 neg
否极泰来 pos
视如珍宝 pos
一事无成 neg
跌弹斑鸠 neg
指雁为羹 neg
河汾门下 pos
雄心豹胆 neg
大手大脚 neg
口蜜腹剑 neg
能文能武 pos
褎然举首 pos
格古通今 pos
鼓腹讴歌 pos
团头聚面 pos
伯埙仲篪 pos
实实在在 pos
青史名垂 pos
六亲不认 neg
断长续短 pos
自贻伊戚 neg
说一是一 pos
推三阻四 neg
烈火轰雷 neg
沾沾自好 neg
耳目一新 pos
艰苦朴素 pos
贪吏猾胥 neg
弓影杯蛇 neg
救经引足 neg
片甲不回 neg
以蠡测海 neg
鸠形鹄面 neg
心慌意急 neg
研精覃思 pos
九烈三贞 pos
涅而不缁 pos
索垢寻疵 neg
功力兼人 pos
伤化败俗 neg
鉥肝刿肾 pos
友于兄弟 pos
去邪归正 pos
铭肤镂骨 pos
搬脣弄舌 neg
脸青鼻肿 neg
鹰瞵鹗视 neg
化腐成奇 pos
息息相通 pos
解放战争 pos
言而无情 neg
不耻最后 pos
钻皮出羽 neg
气吞湖海 pos
奔走之友 pos
干净利落 pos
千载一圣 pos
三年化碧 pos
自取灭亡 neg
足不窥户 neg
爱管闲事 neg
庸懦无能 neg
材雄德茂 pos
死乞百赖 neg
井井有法 pos
饮鸩止渴 neg
不文不武 neg
趁热打铁 pos
丧师辱国 neg
声誉鹊起 pos
平易近人 pos
望影揣情 pos
浮石沈木 neg
弃甲倒戈 neg
仁柔寡断 neg
敲诈勒索 neg
溃不成军 neg
死不足惜 neg
天台路迷 neg
回味无穷 pos
丹凤朝阳 pos
为非作恶 neg
徒乱人意 neg
以一当十 pos
贫而无谄 pos
威刑肃物 neg
樵苏不爨 neg
同心共济 pos
轻薄无礼 neg
才略过人 pos
反客为主 neg
以石投水 pos
铜山铁壁 pos
拐弯抹角 neg
直节劲气 pos
贵壮贱弱 neg
不清不楚 neg
水火不避 pos
残破不全 neg
知疼着热 pos
匡谬正俗 pos
明火执械 neg
鱼目混珠 neg
吐刚茹柔 neg
殚精毕力 pos
摧锋陷阵 pos
猫鼠同处 neg
心悦神怡 pos
个性鲜明 pos
头会箕赋 neg
革面洗心 pos
怪形怪状 neg
珠窗网户 neg
荣谐伉俪 pos
和和气气 pos
多能多艺 pos
笔大如椽 pos
确固不拔 pos
害群之马 neg
吠影吠声 neg
庸庸碌碌 neg
弄鬼掉猴 neg
不忍释手 pos
惩恶劝善 pos
风雨不改 pos
白发红颜 pos
千里鹅毛 pos
为人作嫁 neg
鞅鞅不乐 neg
异途同归 pos
同力协契 pos
乐道遗荣 pos
换羽移宫 pos
探赜索隐 pos
没心没肺 neg
有天没日 neg
轻身殉义 pos
歌舞昇平 pos
心到神知 pos
背恩忘义 neg
百般奉承 neg
血流漂杵 neg
任人唯贤 pos
掐尖落钞 neg
欺人以方 neg
文从字顺 pos
对答如流 pos
握素怀铅 pos
摇摇欲坠 neg
训练良好 pos
鲁斤燕削 neg
每饭不忘 pos
胡作胡为 neg
铮铮佼佼 pos
论高寡合 neg
鬼斧神工 pos
埋轮破柱 pos
目光凶狠 neg
沥血披心 pos
拾金不昧 pos
东家效颦 neg
贪花恋酒 neg
临事而惧 neg
孤行一意 neg
扬长而去 neg
聪明才智 pos
狐狸尾巴 neg
天下一家 pos
安良除暴 pos
虚骄恃气 neg
安贫乐道 pos
一文如命 neg
胡猜乱想 neg
有声没气 neg
美意延年 pos
敝帷不弃 pos
含冤负屈 pos
穷极潦倒 neg
目不识丁 neg
人去楼空 neg
遐迩闻名 pos
我醉欲眠 pos
官官相卫 neg
佛头着粪 pos
钱可通神 neg
鲜车怒马 neg
拔本塞源 neg
拍手叫好 pos
不由分说 neg
轻描淡写 neg
言不由衷 neg
跌荡不羁 pos
秀出班行 pos
趑趄不前 neg
出口伤人 neg
高高在上 neg
龙盘凤逸 neg
鼠入牛角 neg
弄粉调脂 neg
腾腾兀兀 neg
胡言汉语 neg
轻车熟路 pos
神思恍惚 neg
桃红柳绿 pos
文身剪发 neg
驰名天下 pos
绝世无双 pos
违条犯法 neg
天打雷劈 neg
龙睁虎眼 neg
得意洋洋 pos
乱七八遭 neg
担雪填井 neg
呼群结党 neg
雅俗共赏 pos
扣人心弦 pos
面目可憎 neg
规贤矩圣 pos
进退失图 neg
出生入死 pos
心胸开阔 pos
散伤丑害 neg
损人肥己 neg
谈天论地 pos
蹈刃不旋 pos
凛如霜雪 neg
望文生义 neg
附势趋炎 neg
听风是雨 neg
狼狈不堪 neg
敬贤重士 pos
同垂不朽 pos
结驷联骑 neg
大器晚成 pos
冷窗冻壁 neg
中流击揖 pos
痛痒相关 pos
少不更事 neg
千言万语 pos
旁摇阴煽 neg
栋梁之材 pos
上下同心 pos
龙江虎浪 neg
以耳代目 neg
忍垢偷生 neg
轻重倒置 neg
趾高气扬 neg
愚昧无知 neg
拈酸吃醋 neg
无功而禄 neg
毫厘不爽 pos
贫病交迫 neg
书通二酉 pos
文化买办 neg
神乎其神 pos
丢三拉四 neg
龙腾虎蹴 pos
莫测高深 pos
人心所向 pos
劣迹昭著 neg
连天烽火 neg
唯命是从 neg
傍人篱壁 neg
拜将封侯 pos
人心惶惶 neg
立地书橱 pos
无风扬波 neg
震古烁今 pos
追懽卖笑 neg
委委佗佗 pos
赏不逾时 pos
入火赴汤 pos
如解倒悬 pos
流离琐尾 neg
不齿于人 neg
龟龄鹤算 pos
交詈聚唾 neg
天假之年 pos
因风吹火 pos
前倨后恭 neg
障人眼目 neg
鉥心刿肾 pos
不欺暗室 pos
衔华佩实 pos
民和年稔 pos
探幽索隐 pos
路见不平 pos
见精识精 pos
错落有致 pos
家无担石 neg
持重待机 pos
衒玉求售 neg
慷慨悲歌 neg
捉风捕月 neg
狼子兽心 neg
一日千里 pos
尧天舜日 pos
毛遂自荐 pos
水到渠成 pos
顶天踵地 pos
轩轩甚得 pos
一秉至公 pos
妙想天开 pos
鹰视狼步 neg
独步一时 pos
极武穷兵 neg
神鬼莫测 neg
优美动听 pos
摄威擅势 neg
美味可口 pos
掩耳盗钟 neg
封豨修蛇 neg
浑沦吞枣 neg
匹夫之勇 neg
允文允武 pos
名下无虚 pos
视死如生 pos
阴谋诡计 neg
势不两立 neg
镂骨铭心 pos
谋图不轨 neg
差三错四 neg
谈笑风生 pos
挢抂过正 neg
雄心壮志 pos
假模假式 neg
菩萨低眉 pos
居功自傲 neg
鹭约鸥盟 pos
锱铢较量 neg
潜窃阳剽 neg
里通外国 neg
乐道安贫 pos
侯服玉食 neg
谬种流传 neg
顾小失大 neg
柳圣花神 pos
协调一致 pos
足踏实地 pos
死而后已 pos
东扶西倒 neg
舜日尧年 pos
扁桃体炎 neg
量材录用 pos
睹始知终 pos
山餚海错 pos
赏同罚异 neg
卓荦不羁 pos
烈烈轰轰 pos
公报私雠 neg
一成不变 neg
揽辔登车 pos
各从其志 neg
身做身当 pos
以邻为壑 neg
不识一丁 neg
对症发药 pos
囊中羞涩 neg
入木三分 pos
软弱无力 neg
总角之交 pos
强食弱肉 neg
无拳无勇 neg
反求诸己 pos
蛮不讲理 neg
鹰扬虎视 pos
樽前月下 pos
何去何从 neg
景星凤皇 pos
不足齿数 neg
闻风破胆 neg
连根共树 pos
助人下石 neg
两头三绪 neg
寸善片长 pos
漫天开价 neg
危在旦夕 neg
面面相看 neg
人死留名 pos
鸾俦凤侣 pos
一板三眼 pos
未竟之志 neg
鬻良杂苦 neg
井井有序 pos
仰人鼻息 neg
涎眉邓眼 neg
通险暢机 pos
固步自封 neg
偷媚取容 neg
蓬户筚门 neg
陂湖禀量 pos
光彩射人 pos
驴年马月 neg
隋侯之珠 pos
人穷智短 neg
行奸卖俏 neg
各行其是 neg
远垂不朽 pos
燕雀相贺 pos
神魂荡飏 neg
危机四伏 neg
浊质凡姿 neg
怀才之遇 neg
钢铁长城 pos
兵荒马乱 neg
天空海阔 pos
细水长流 pos
无了无休 neg
毫无问题 pos
词穷理极 pos
饕口馋舌 neg
猿鹤虫沙 neg
隔岸观火 neg
同心合胆 pos
闲情逸趣 pos
抚躬自问 pos
望风希指 neg
进贤退愚 pos
铁板铜琶 pos
哭哭啼啼 neg
救苦救难 pos
徒宅忘妻 neg
任人宰割 neg
拔山超海 pos
寻死觅活 neg
镜花水月 neg
问羊知马 pos
龙翔凤舞 pos
恶醉强酒 neg
放饭流歠 neg
剜肉成疮 neg
孝子顺孙 pos
玉清冰洁 pos
千里一曲 pos
予智予雄 neg
散言碎语 neg
反复无常 neg
温席扇枕 pos
心如刀锯 neg
事捷功倍 pos
目无余子 neg
进可替否 pos
朱脣皓齿 pos
以售其奸 neg
青云直上 pos
厚德载物 pos
神飞色舞 pos
随圆就方 pos
力争上游 pos
恣意妄为 neg
不吐不茹 pos
沾沾自衒 neg
微显阐幽 pos
火妻灰子 neg
履穿踵决 neg
枉矫过激 neg
奴颜婢膝 neg
鸿篇巨制 pos
玩日愒时 neg
反手可得 pos
作舍道边 neg
百依百顺 neg
连篇累牍 neg
下气怡声 neg
haha pos
炉火纯青 pos
监守自盗 neg
进贤黜奸 pos
好整以暇 pos
视若儿戏 neg
搓手顿足 neg
外厉内荏 neg
三言讹虎 neg
流水高山 pos
不切实际 neg
较紧牙关 pos
兵未血刃 pos
神怡心旷 pos
灼见真知 pos
钩玄提要 pos
百约百叛 neg
神机妙算 pos
百二山河 pos
谬想天开 neg
爽心悦目 pos
玄而又玄 neg
卷席而葬 neg
乳臭未除 neg
水色山光 pos
淡水交情 pos
鹊反鸾惊 pos
东游西逛 neg
胡天胡地 pos
沥血披肝 pos
卑躬屈节 neg
勤奋好学 pos
天真烂熳 pos
铁中铮铮 pos
诛锄异己 neg
顺手牵羊 neg
靡衣偷食 neg
文文静静 pos
保泰持盈 pos
浮光掠影 neg
高瞻远瞩 pos
足音空谷 pos
赃私狼籍 neg
虚词诡说 neg
顽父嚚母 neg
欺公误国 neg
背思忘义 neg
江淹才尽 neg
穷乡僻壤 neg
孔席墨突 neg
对牛鼓簧 neg
畅通无阻 pos
冗词赘句 neg
吐哺握发 pos
枯形灰心 neg
涅而不淄 pos
狼顾鸢视 neg
视死若生 pos
食不甘味 neg
家骥人璧 pos
祟论宏议 pos
土司制度 neg
谈吐生风 pos
金璧辉煌 pos
怀恨在心 neg
云心水性 neg
鼓腹击壤 pos
文采风流 pos
计穷途拙 neg
夸夸而谈 neg
束手就毙 neg
所当无敌 pos
不以为耻 neg
党邪丑1 neg
死求白赖 neg
谈吐风生 pos
东捞西摸 neg
乐新厌旧 neg
鶗鴂彫卉 neg
食少事烦 neg
死有余辜 neg
玉食锦衣 neg
反裘负当 neg
辅车相依 pos
素口骂人 neg
不恶而严 pos
天网恢恢 pos
贪生怕死 neg
唾手可得 pos
雄飞雌伏 pos
行者让路 pos
独占鳖头 pos
鸡胸龟背 neg
锦团花簇 pos
进退可度 pos
轮焉奂焉 pos
山清水秀 pos
长夜难明 neg
朝不谋夕 neg
甜言蜜语 neg
咽苦吐甘 pos
尖言冷语 neg
碍手碍脚 neg
本固邦宁 pos
龙肝豹胎 pos
游戏笔墨 neg
从井救人 neg
八街九陌 pos
微乎其微 neg
善善恶恶 pos
没有勇气 neg
金友玉昆 pos
弸中彪外 pos
情天孽海 pos
自高自大 neg
三旬九食 neg
放浪形骸 neg
熟思审处 pos
倍道而进 pos
蹊田夺牛 neg
鸿泥雪爪 pos
修桥补路 pos
信口胡言 neg
笑面夜叉 neg
千刀万剐 neg
闻风而动 pos
视险若夷 pos
调和鼎鼐 pos
逊志时敏 pos
无病呻吟 neg
万流景仰 pos
没头没脑 neg
胡思乱量 neg
亡国之社 neg
身先士众 pos
知书达礼 pos
豺狼成性 neg
衣冠禽兽 neg
神逝魄夺 neg
一塌糊涂 neg
含糊其辞 neg
五世同堂 pos
三思而行 pos
文子文孙 pos
乌集之众 neg
聊以塞责 neg
龙腾虎跃 pos
彪炳千古 pos
雅人韵士 pos
改行从善 pos
菲食薄衣 pos
不可胜言 pos
天地诛灭 neg
没齿不忘 pos
藏头露尾 neg
规求元度 neg
兴致勃勃 pos
海屋筹添 pos
轻举妄动 neg
诘诎聱牙 neg
燃糠自照 pos
徒劳往返 neg
两头和番 neg
鳌里夺尊 pos
坐视不救 neg
道路相望 pos
离乡别井 neg
破卵倾巢 neg
不三不四 neg
毫无意义 neg
降格以求 neg
道大莫容 neg
通幽洞灵 pos
禁鼎一脔 pos
晬面盎背 pos
古色古香 pos
完美无瑕 pos
力透纸背 pos
香花供养 pos
攀鳞附翼 neg
逢机立断 pos
腾云驾雾 neg
陆海潘江 pos
万马奔腾 pos
郑重其事 pos
足食丰衣 pos
奴颜婢睐 neg
利欲熏心 neg
开心见肠 pos
鼠腥蜗肠 neg
鸠居鹊巢 neg
锦篇绣帙 pos
如丘而止 neg
抱恨终生 neg
谦恭虚己 pos
无所不晓 pos
无方之民 neg
闳意妙指 pos
大权旁落 neg
淡而不厌 neg
桑廕未移 pos
文治武功 pos
立竿见影 pos
令人讨厌 neg
贪夫殉利 neg
添油加醋 neg
进退有度 pos
流水无情 neg
金本位制 neg
不辨龙蛇 neg
如堕烟海 neg
吐气扬眉 pos
一双两好 pos
爱发牢骚 neg
灯火辉煌 pos
食不终味 neg
复旧如初 pos
良师益友 pos
刖趾適屦 neg
逃之夭夭 neg
神不附体 neg
诛求不已 neg
珠还合浦 pos
易子而食 neg
开云见日 pos
百步穿杨 pos
不凉不酸 neg
同心合意 pos
露红烟绿 pos
兼容并包 pos
高见远识 pos
不值一顾 neg
焦眉愁眼 neg
慌不择路 neg
肝胆相照 pos
伶牙俐齿 neg
洪福齐天 pos
百花争艳 pos
无情少面 neg
执法如山 pos
赫赫有名 pos
杞天之虑 neg
儿女情长 neg
不登大雅 neg
半上落下 neg
踞炉炭上 neg
龙盘凤翥 pos
得未尝有 pos
规行矩止 neg
心口不一 neg
甘之若素 pos
喉长气短 neg
忘恩背义 neg
好高鹜远 neg
庖丁解牛 pos
隳胆抽肠 pos
豺狼当道 neg
游谈无根 neg
回生起死 pos
真独简贵 pos
洁身自爱 pos
革旧维新 pos
无忧无虑 pos
雨旸时若 pos
胆裂魂飞 neg
卖履分香 pos
贫嘴薄舌 neg
半面不忘 pos
衣冠楚楚 pos
屋乌推爱 pos
同心断金 pos
蜗舍荆扉 neg
金尽裘敝 neg
心旷神飞 pos
十恶五逆 neg
毫分缕析 pos
效颦学步 neg
夫子自道 neg
靡坚不摧 pos
大吆小喝 neg
世风日下 neg
缓急相济 pos
恶恶实实 neg
不同流俗 pos
冷若冰霜 neg
旧愁新恨 neg
居高临下 pos
按图所骏 neg
欢蹦乱跳 pos
鼠雀之辈 neg
忘餐废寝 pos
人民城郭 neg
海涵地负 pos
怫然作色 neg
可圈可点 pos
功亏一篑 neg
负薪救火 neg
视为兒戏 neg
神经兮兮 neg
恬不知愧 neg
百败不折 pos
负义忘恩 neg
为恶不悛 neg
聪明绝顶 pos
束身自好 pos
等闲视之 neg
谋财害命 neg
革故立新 pos
靡衣媮食 neg
刿目鉥心 pos
坐失良机 neg
含章天挺 pos
夙夜匪解 pos
疑虑重重 neg
奇装异服 neg
青出于蓝 pos
无有伦比 pos
推聋妆哑 neg
二分明月 pos
龙翔凤翥 pos
同仇敌慨 pos
一语破的 pos
一丘之貉 neg
捉衿露肘 neg
轻于鸿毛 neg
灵机一动 pos
推心置腹 pos
追魂摄魄 pos
俯仰无愧 pos
一板正经 pos
踏破铁鞋 pos
幸灾乐祸 neg
凿壁偷光 pos
远瞩高瞻 pos
万顷之陂 pos
风餐露宿 neg
金石之言 pos
埋头苦幹 pos
大同境域 pos
红颜薄命 neg
文身断发 neg
木人石心 pos
群策群力 pos
目空一世 neg
混然天成 pos
郎若列眉 pos
灰容土貌 neg
伯歌季舞 pos
顺流而下 pos
指天誓日 pos
投桃报李 pos
蔼然仁者 pos
无坚不摧 pos
鼠凭社贵 neg
绝世超伦 pos
不知肉味 pos
询谋佥同 pos
肝脑涂地 pos
依草附木 neg
无能之辈 neg
花言巧语 neg
大处落墨 pos
声色狗马 neg
渐入佳境 pos
心狠手辣 neg
抱残守缺 neg
亲操井臼 pos
见贤思齐 pos
扬威耀武 pos
计较锱铢 neg
卧不安席 neg
力疾从公 pos
三贞九烈 pos
戴圆履方 pos
十生九死 neg
辱国殃民 neg
冷眼旁观 neg
束杖理民 pos
赏心乐事 pos
不忘故剑 pos
仪态万方 pos
举世无双 pos
早朝晏罢 pos
假人辞色 pos
甲第连云 pos
有伤风化 neg
研精竭虑 pos
违天害理 neg
金相玉质 pos
敲榨勒索 neg
目眢心忳 neg
槁项黄馘 pos
师老民困 neg
高自标树 pos
天生地设 pos
抱薪救火 neg
掌上明珠 pos
岳峙渊渟 pos
为德不卒 neg
黄钟大吕 pos
食前方丈 neg
失之交臂 neg
还珠买椟 neg
不知所云 neg
见噎废食 neg
人身攻击 neg
魑魅魍魉 neg
大吉大利 pos
通人达才 pos
发指眦裂 neg
招花惹草 neg
狐裘蒙茸 neg
假誉驰声 neg
魂不守舍 neg
秩序井然 pos
持盈守虚 pos
得胜回朝 pos
手不释书 pos
言而有信 pos
循名责实 pos
胆大心小 pos
深惟重虑 pos
炮火连天 neg
附赘县疣 neg
敬贤礼士 pos
雅人清致 pos
贪财好贿 neg
卑礼厚币 pos
谈吐不俗 pos
识文谈字 pos
指鹿为马 neg
面目一新 pos
正正经经 pos
富有成果 pos
蓬户瓮牖 neg
迷而不反 neg
无容置疑 pos
布衣蔬食 pos
沆瀣一气 neg
析辨诡词 neg
斤斤较量 neg
忠贞不屈 pos
销魂夺魄 neg
狗彘不如 neg
望空捉影 neg
戮力同心 pos
停云落月 neg
梦想颠倒 neg
愤然作色 neg
鸿函钜椟 pos
悬灯结彩 pos
心肝宝贝 pos
恬不为意 pos
探汤蹈火 pos
